unit_ID,cycles,setting_1,setting_2,setting_3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
55,132,0.0002,-0.0003,100.0,518.67,642.48,1588.38,1413.84,14.62,21.61,553.38,2388.08,9077.05,1.3,47.61,521.11,2388.1,8152.88,8.4447,0.03,394,2388,100.0,38.76,23.3597,230
55,133,-0.0018,0.0002,100.0,518.67,642.98,1590.68,1410.11,14.62,21.61,553.32,2388.12,9073.66,1.3,47.57,521.08,2388.11,8150.78,8.4626,0.03,393,2388,100.0,38.71,23.332,229
55,134,-0.0004,-0.0002,100.0,518.67,642.02,1594.72,1415.02,14.62,21.61,553.48,2388.05,9073.08,1.3,47.36,521.87,2388.08,8159.61,8.4955,0.03,393,2388,100.0,38.7,23.2386,228
55,135,0.0011,-0.0,100.0,518.67,643.3,1588.01,1409.81,14.62,21.61,553.1,2388.07,9083.13,1.3,47.53,521.36,2388.02,8162.6,8.4374,0.03,394,2388,100.0,38.97,23.2518,227
55,136,-0.0012,-0.0003,100.0,518.67,642.21,1588.73,1411.09,14.62,21.61,553.17,2388.11,9078.58,1.3,47.78,521.11,2388.07,8153.46,8.4767,0.03,393,2388,100.0,38.84,23.2813,226
55,137,-0.0002,0.0005,100.0,518.67,642.03,1595.69,1404.53,14.62,21.61,552.77,2388.09,9090.11,1.3,47.38,521.11,2388.07,8160.26,8.4335,0.03,395,2388,100.0,38.85,23.3662,225
55,138,0.0012,0.0003,100.0,518.67,642.83,1596.59,1410.59,14.62,21.61,553.29,2388.1,9081.94,1.3,47.48,521.36,2388.1,8163.83,8.4516,0.03,393,2388,100.0,38.64,23.3185,224
55,139,-0.0009,0.0005,100.0,518.67,642.59,1592.34,1411.75,14.62,21.61,553.6,2388.08,9085.12,1.3,47.58,521.1,2388.08,8163.96,8.4121,0.03,394,2388,100.0,38.92,23.3268,223
55,140,0.0033,0.0001,100.0,518.67,642.74,1589.54,1412.05,14.62,21.61,552.85,2388.08,9084.15,1.3,47.56,521.52,2388.07,8159.52,8.4654,0.03,393,2388,100.0,38.66,23.1677,222
55,141,0.0011,0.0001,100.0,518.67,642.5,1593.92,1410.82,14.62,21.61,553.22,2388.05,9086.58,1.3,47.53,521.5,2388.07,8154.19,8.4405,0.03,393,2388,100.0,38.7,23.2895,221
55,142,0.0004,-0.0,100.0,518.67,642.36,1588.12,1406.88,14.62,21.61,552.96,2388.03,9082.21,1.3,47.59,521.45,2388.08,8164.9,8.4824,0.03,392,2388,100.0,38.82,23.3661,220
55,143,-0.0017,0.0005,100.0,518.67,642.69,1590.15,1421.33,14.62,21.61,553.12,2388.09,9092.7,1.3,47.71,521.43,2388.13,8161.84,8.4406,0.03,393,2388,100.0,38.67,23.3507,219
55,144,-0.0034,-0.0004,100.0,518.67,642.46,1592.35,1408.55,14.62,21.61,553.06,2388.05,9090.5,1.3,47.51,521.86,2388.07,8165.22,8.4472,0.03,394,2388,100.0,38.68,23.304,218
55,145,-0.0008,0.0003,100.0,518.67,643.29,1589.33,1410.1,14.62,21.61,553.4,2388.14,9085.25,1.3,47.49,521.04,2388.09,8158.67,8.4596,0.03,393,2388,100.0,38.82,23.1081,217
55,146,0.0013,0.0001,100.0,518.67,642.81,1593.24,1414.97,14.62,21.61,552.61,2388.06,9090.05,1.3,47.61,520.92,2388.09,8162.69,8.4693,0.03,393,2388,100.0,38.67,23.2328,216
55,147,0.0,0.0005,100.0,518.67,643.04,1592.89,1412.3,14.62,21.61,553.29,2388.12,9087.63,1.3,47.49,521.27,2388.11,8164.43,8.4026,0.03,394,2388,100.0,38.97,23.234,215
55,148,0.0001,-0.0001,100.0,518.67,643.37,1594.68,1412.65,14.62,21.61,553.14,2388.06,9090.13,1.3,47.68,521.51,2388.03,8164.96,8.492,0.03,395,2388,100.0,38.91,23.2346,214
55,149,0.001,-0.0003,100.0,518.67,642.91,1591.84,1418.87,14.62,21.61,553.53,2388.11,9097.44,1.3,47.62,521.12,2388.08,8164.86,8.461,0.03,392,2388,100.0,38.78,23.2883,213
55,150,0.0002,-0.0002,100.0,518.67,643.05,1595.6,1416.18,14.62,21.61,553.21,2388.06,9093.45,1.3,47.52,521.42,2388.07,8163.36,8.4293,0.03,394,2388,100.0,38.78,23.283,212
55,151,0.0001,-0.0,100.0,518.67,642.57,1594.96,1413.07,14.62,21.61,553.68,2388.07,9088.89,1.3,47.63,521.7,2388.08,8165.97,8.4672,0.03,395,2388,100.0,38.92,23.0812,211
55,152,-0.001,-0.0001,100.0,518.67,642.95,1588.97,1410.69,14.62,21.61,553.47,2388.09,9095.51,1.3,47.61,521.22,2388.07,8172.5,8.4524,0.03,396,2388,100.0,38.63,23.3328,210
55,153,0.0009,0.0001,100.0,518.67,642.51,1594.5,1416.69,14.62,21.61,553.36,2388.07,9093.55,1.3,47.73,520.4,2388.06,8167.04,8.4383,0.03,394,2388,100.0,38.7,23.1239,209
55,154,-0.0021,0.0,100.0,518.67,642.55,1594.99,1414.14,14.62,21.61,553.09,2388.01,9096.93,1.3,47.68,521.19,2388.08,8173.73,8.4713,0.03,393,2388,100.0,38.92,23.2363,208
55,155,-0.0,-0.0001,100.0,518.67,643.26,1596.05,1410.76,14.62,21.61,553.57,2388.12,9106.6,1.3,47.62,520.87,2388.05,8173.03,8.4673,0.03,393,2388,100.0,38.71,23.3313,207
55,156,-0.0002,-0.0004,100.0,518.67,643.19,1593.73,1415.63,14.62,21.61,552.91,2388.09,9100.87,1.3,47.68,520.7,2388.08,8173.55,8.4573,0.03,395,2388,100.0,38.69,23.2048,206
55,157,-0.0014,-0.0004,100.0,518.67,643.09,1593.53,1415.83,14.62,21.61,552.14,2388.09,9102.0,1.3,47.68,520.69,2388.04,8180.78,8.4833,0.03,394,2388,100.0,38.86,23.1733,205
55,158,0.0006,0.0001,100.0,518.67,643.51,1584.41,1415.04,14.62,21.61,553.27,2388.0,9109.86,1.3,47.56,521.51,2388.08,8183.09,8.4939,0.03,395,2388,100.0,38.84,23.2273,204
55,159,-0.001,0.0005,100.0,518.67,642.57,1599.61,1414.97,14.62,21.61,553.22,2388.12,9103.28,1.3,47.43,520.96,2388.08,8181.31,8.4681,0.03,395,2388,100.0,38.62,23.3258,203
55,160,-0.0006,0.0001,100.0,518.67,643.49,1591.38,1414.7,14.62,21.61,553.58,2388.09,9103.29,1.3,47.84,521.04,2388.08,8177.1,8.4503,0.03,393,2388,100.0,38.66,23.1645,202
55,161,0.004,0.0003,100.0,518.67,642.67,1588.38,1412.6,14.62,21.61,553.09,2388.08,9106.12,1.3,47.79,521.39,2388.11,8183.52,8.448,0.03,394,2388,100.0,38.73,23.0868,201
55,162,0.0,-0.0004,100.0,518.67,643.19,1592.88,1412.84,14.62,21.61,552.66,2388.07,9110.28,1.3,47.69,521.01,2388.12,8183.57,8.4757,0.03,393,2388,100.0,38.71,23.2162,200
55,163,-0.0004,0.0005,100.0,518.67,642.32,1596.07,1406.53,14.62,21.61,552.36,2388.11,9110.58,1.3,47.63,521.28,2388.07,8184.93,8.491,0.03,395,2388,100.0,38.53,23.1546,199
55,164,0.001,-0.0001,100.0,518.67,642.76,1595.75,1409.95,14.62,21.61,552.77,2388.08,9112.58,1.3,47.73,520.53,2388.01,8187.46,8.4794,0.03,394,2388,100.0,38.7,23.1133,198
55,165,0.001,0.0005,100.0,518.67,643.54,1593.31,1420.05,14.62,21.61,553.19,2388.1,9117.75,1.3,47.7,520.81,2388.08,8183.0,8.4595,0.03,394,2388,100.0,38.58,23.2078,197
55,166,-0.0022,0.0002,100.0,518.67,643.32,1593.15,1417.8,14.62,21.61,552.92,2388.08,9119.84,1.3,47.85,520.62,2388.09,8189.25,8.4755,0.03,396,2388,100.0,38.56,23.191,196
55,167,-0.0037,0.0002,100.0,518.67,643.24,1588.13,1417.8,14.62,21.61,553.06,2388.08,9123.84,1.3,47.6,521.11,2388.07,8196.3,8.462,0.03,395,2388,100.0,38.62,23.2583,195
55,168,0.0003,0.0003,100.0,518.67,642.83,1594.65,1412.62,14.62,21.61,553.25,2388.1,9122.87,1.3,47.77,520.5,2388.06,8190.69,8.4425,0.03,394,2388,100.0,38.66,23.0913,194
55,169,0.0004,0.0004,100.0,518.67,643.26,1597.91,1418.22,14.62,21.61,553.39,2388.1,9124.04,1.3,47.7,521.3,2388.06,8193.98,8.4821,0.03,394,2388,100.0,38.58,23.2369,193
55,170,-0.0008,0.0002,100.0,518.67,643.41,1595.6,1421.72,14.62,21.61,553.2,2388.04,9124.14,1.3,47.81,521.01,2388.09,8194.87,8.4801,0.03,394,2388,100.0,38.64,23.2321,192
55,171,-0.0021,0.0002,100.0,518.67,642.35,1593.12,1414.04,14.62,21.61,552.32,2388.07,9125.65,1.3,47.69,520.96,2388.07,8197.46,8.4796,0.03,395,2388,100.0,38.49,23.1221,191
55,172,0.0013,0.0004,100.0,518.67,643.19,1601.67,1420.08,14.62,21.61,552.61,2388.09,9128.64,1.3,47.73,520.82,2388.11,8204.63,8.4914,0.03,395,2388,100.0,38.67,23.3222,190
55,173,-0.0001,-0.0005,100.0,518.67,643.24,1605.51,1418.59,14.62,21.61,552.31,2388.15,9136.46,1.3,47.58,520.98,2388.13,8203.18,8.4964,0.03,395,2388,100.0,38.48,23.1558,189
55,174,0.0024,-0.0001,100.0,518.67,643.56,1594.55,1416.72,14.62,21.61,552.56,2388.12,9139.83,1.3,47.64,520.97,2388.11,8206.6,8.4667,0.03,395,2388,100.0,38.64,23.0817,188
55,175,0.0023,0.0001,100.0,518.67,643.58,1591.38,1410.57,14.62,21.61,552.45,2388.07,9139.52,1.3,47.83,521.17,2388.09,8205.13,8.4673,0.03,395,2388,100.0,38.7,23.0965,187
55,176,0.0019,-0.0002,100.0,518.67,643.04,1598.13,1418.55,14.62,21.61,552.89,2388.09,9138.72,1.3,47.85,520.82,2388.09,8209.13,8.5171,0.03,395,2388,100.0,38.65,23.2217,186
55,177,0.0,-0.0003,100.0,518.67,643.07,1601.48,1421.75,14.62,21.61,552.79,2388.09,9145.61,1.3,48.07,521.39,2388.09,8210.21,8.4586,0.03,397,2388,100.0,38.61,23.1507,185
55,178,0.002,-0.0004,100.0,518.67,643.18,1596.41,1426.51,14.62,21.61,552.36,2388.11,9144.12,1.3,47.76,521.47,2388.12,8213.54,8.5042,0.03,395,2388,100.0,38.72,23.0995,184
55,179,-0.0028,-0.0004,100.0,518.67,643.68,1604.72,1423.69,14.62,21.61,552.22,2388.13,9151.5,1.3,47.94,520.9,2388.15,8219.35,8.4868,0.03,394,2388,100.0,38.68,23.1158,183
55,180,-0.0037,0.0005,100.0,518.67,643.04,1602.17,1426.88,14.62,21.61,552.02,2388.08,9156.54,1.3,48.05,520.2,2388.13,8214.12,8.4855,0.03,397,2388,100.0,38.53,23.0755,182
55,181,0.0018,-0.0004,100.0,518.67,643.54,1605.78,1422.39,14.62,21.61,552.25,2388.13,9157.93,1.3,48.0,520.33,2388.12,8219.88,8.5119,0.03,397,2388,100.0,38.54,23.0392,181
55,182,0.001,-0.0001,100.0,518.67,643.61,1603.56,1426.26,14.62,21.61,552.13,2388.07,9155.03,1.3,48.07,520.87,2388.11,8209.49,8.5025,0.03,396,2388,100.0,38.61,23.2726,180
55,183,-0.0006,-0.0004,100.0,518.67,643.39,1602.98,1422.22,14.62,21.61,552.43,2388.13,9164.05,1.3,48.05,520.49,2388.11,8226.67,8.4886,0.03,397,2388,100.0,38.41,23.1429,179
55,184,-0.0037,0.0002,100.0,518.67,643.28,1594.2,1430.58,14.62,21.61,552.1,2388.12,9171.87,1.3,48.02,520.68,2388.17,8228.78,8.5087,0.03,396,2388,100.0,38.6,23.0658,178
55,185,-0.0036,0.0003,100.0,518.67,643.37,1596.77,1428.37,14.62,21.61,552.98,2388.13,9164.27,1.3,47.93,520.85,2388.1,8230.48,8.5296,0.03,397,2388,100.0,38.56,23.1223,177
55,186,0.0015,-0.0004,100.0,518.67,643.76,1597.46,1421.37,14.62,21.61,551.42,2388.15,9166.46,1.3,48.08,520.59,2388.14,8234.41,8.5535,0.03,396,2388,100.0,38.51,23.0703,176
55,187,0.0016,0.0003,100.0,518.67,643.85,1598.54,1427.47,14.62,21.61,552.04,2388.1,9179.24,1.3,47.94,520.51,2388.13,8238.27,8.4885,0.03,397,2388,100.0,38.66,23.0386,175
55,188,-0.0008,-0.0001,100.0,518.67,643.59,1601.81,1421.49,14.62,21.61,553.18,2388.12,9173.13,1.3,48.31,520.44,2388.23,8239.25,8.4851,0.03,396,2388,100.0,38.52,23.0339,174
55,189,-0.0023,-0.0001,100.0,518.67,643.64,1607.33,1433.9,14.62,21.61,552.37,2388.14,9182.51,1.3,48.12,520.38,2388.15,8241.7,8.5094,0.03,397,2388,100.0,38.58,23.1408,173
55,190,-0.0006,-0.0004,100.0,518.67,643.69,1604.96,1438.1,14.62,21.61,551.76,2388.18,9188.23,1.3,48.24,520.25,2388.19,8247.65,8.5474,0.03,398,2388,100.0,38.49,23.0235,172
55,191,0.0011,0.0,100.0,518.67,643.43,1602.96,1427.08,14.62,21.61,552.63,2388.13,9188.11,1.3,47.8,520.3,2388.11,8247.85,8.5371,0.03,396,2388,100.0,38.51,23.18,171
55,192,0.0007,-0.0,100.0,518.67,643.59,1600.12,1427.12,14.62,21.61,550.78,2388.17,9194.97,1.3,48.2,520.13,2388.14,8256.0,8.5137,0.03,395,2388,100.0,38.5,23.0127,170
55,193,0.0033,0.0,100.0,518.67,644.01,1605.12,1433.56,14.62,21.61,551.8,2388.14,9202.75,1.3,48.19,520.36,2388.16,8257.58,8.531,0.03,397,2388,100.0,38.49,23.1604,169
56,1,-0.0009,-0.0005,100.0,518.67,642.57,1591.56,1405.96,14.62,21.61,553.34,2388.12,9055.81,1.3,47.38,521.93,2388.1,8133.85,8.4444,0.03,391,2388,100.0,38.75,23.3174,361
56,2,0.0012,-0.0004,100.0,518.67,642.75,1586.44,1415.44,14.62,21.61,552.68,2388.1,9059.1,1.3,47.72,521.18,2388.13,8136.92,8.4412,0.03,395,2388,100.0,38.81,23.2391,360
56,3,0.0012,-0.0004,100.0,518.67,642.47,1584.96,1410.81,14.62,21.61,552.9,2388.12,9057.99,1.3,47.42,520.82,2388.08,8133.11,8.4461,0.03,394,2388,100.0,38.82,23.334,359
56,4,0.0026,0.0005,100.0,518.67,642.52,1587.64,1403.7,14.62,21.61,553.52,2388.13,9054.91,1.3,47.48,521.7,2388.12,8136.86,8.4357,0.03,394,2388,100.0,38.89,23.2844,358
56,5,0.0034,-0.0002,100.0,518.67,642.51,1587.8,1411.17,14.62,21.61,553.6,2388.13,9045.3,1.3,47.49,522.06,2388.18,8132.53,8.4411,0.03,394,2388,100.0,38.79,23.3204,357
56,6,0.0024,-0.0001,100.0,518.67,643.08,1593.15,1401.46,14.62,21.61,553.45,2388.03,9046.37,1.3,47.67,521.36,2388.16,8133.47,8.4824,0.03,394,2388,100.0,39.0,23.3592,356
56,7,0.001,-0.0002,100.0,518.67,642.52,1589.19,1408.88,14.62,21.61,553.22,2388.12,9054.19,1.3,47.77,520.98,2388.13,8132.14,8.4382,0.03,393,2388,100.0,38.83,23.2568,355
56,8,-0.0033,0.0001,100.0,518.67,642.73,1585.09,1405.88,14.62,21.61,552.52,2388.12,9049.44,1.3,47.63,520.83,2388.1,8128.3,8.4429,0.03,394,2388,100.0,38.86,23.1591,354
56,9,0.0027,-0.0003,100.0,518.67,643.07,1586.0,1409.73,14.62,21.61,552.68,2388.09,9054.87,1.3,47.67,521.14,2388.11,8130.56,8.4567,0.03,392,2388,100.0,38.79,23.2923,353
56,10,-0.0031,-0.0001,100.0,518.67,642.56,1591.69,1409.36,14.62,21.61,552.76,2388.1,9058.91,1.3,47.53,521.23,2388.12,8129.56,8.403,0.03,394,2388,100.0,38.96,23.2503,352
56,11,-0.0018,0.0001,100.0,518.67,643.0,1591.38,1409.87,14.62,21.61,553.25,2388.12,9062.51,1.3,47.62,521.83,2388.06,8132.73,8.4092,0.03,393,2388,100.0,38.91,23.2937,351
56,12,-0.0011,-0.0001,100.0,518.67,642.71,1589.35,1406.95,14.62,21.61,553.1,2388.08,9049.4,1.3,47.59,521.54,2388.14,8134.3,8.4431,0.03,394,2388,100.0,38.78,23.2707,350
56,13,-0.0024,0.0003,100.0,518.67,643.01,1593.52,1402.8,14.62,21.61,553.64,2388.13,9054.31,1.3,47.55,521.17,2388.09,8132.34,8.4335,0.03,393,2388,100.0,38.81,23.3705,349
56,14,0.0029,0.0002,100.0,518.67,642.11,1589.07,1407.53,14.62,21.61,553.05,2388.1,9049.69,1.3,47.58,521.33,2388.05,8131.68,8.4253,0.03,393,2388,100.0,38.77,23.2475,348
56,15,0.0001,0.0,100.0,518.67,642.38,1584.78,1408.41,14.62,21.61,552.86,2388.07,9054.43,1.3,47.67,521.42,2388.09,8134.18,8.4481,0.03,393,2388,100.0,38.86,23.3557,347
56,16,-0.0003,0.0002,100.0,518.67,643.19,1590.76,1400.65,14.62,21.61,553.1,2388.16,9050.84,1.3,47.58,520.95,2388.17,8134.61,8.4309,0.03,393,2388,100.0,38.77,23.2353,346
56,17,0.0007,0.0001,100.0,518.67,642.85,1589.32,1413.36,14.62,21.61,553.36,2388.07,9047.82,1.3,47.44,521.42,2388.15,8131.91,8.4317,0.03,393,2388,100.0,38.91,23.2356,345
56,18,-0.0015,0.0004,100.0,518.67,642.9,1595.72,1411.48,14.62,21.61,553.67,2388.09,9055.67,1.3,47.69,521.4,2388.13,8136.35,8.4419,0.03,396,2388,100.0,38.75,23.3865,344
56,19,-0.0036,0.0003,100.0,518.67,642.07,1588.96,1408.61,14.62,21.61,553.0,2388.14,9047.62,1.3,47.59,521.1,2388.15,8132.61,8.4558,0.03,393,2388,100.0,38.84,23.3301,343
56,20,0.002,-0.0001,100.0,518.67,642.79,1588.4,1409.01,14.62,21.61,553.75,2388.14,9052.77,1.3,47.57,521.63,2388.14,8132.61,8.4339,0.03,394,2388,100.0,38.74,23.3115,342
56,21,-0.0004,0.0,100.0,518.67,642.43,1589.18,1405.39,14.62,21.61,553.73,2388.11,9059.19,1.3,47.61,520.94,2388.11,8128.71,8.4471,0.03,394,2388,100.0,38.77,23.263,341
56,22,-0.0005,-0.0004,100.0,518.67,642.31,1592.3,1398.7,14.62,21.61,553.65,2388.1,9050.52,1.3,47.45,520.82,2388.13,8131.19,8.4288,0.03,392,2388,100.0,38.78,23.1921,340
56,23,-0.0017,-0.0,100.0,518.67,642.6,1586.27,1414.61,14.62,21.61,553.51,2388.09,9041.14,1.3,47.74,521.35,2388.16,8135.68,8.4098,0.03,395,2388,100.0,38.57,23.3052,339
56,24,0.0009,-0.0001,100.0,518.67,642.05,1587.45,1408.53,14.62,21.61,553.87,2388.15,9052.32,1.3,47.65,521.36,2388.12,8136.64,8.4669,0.03,394,2388,100.0,38.82,23.3351,338
56,25,0.002,-0.0002,100.0,518.67,642.83,1589.49,1405.08,14.62,21.61,553.13,2388.15,9058.23,1.3,47.3,521.35,2388.12,8132.6,8.4173,0.03,392,2388,100.0,38.83,23.2847,337
56,26,0.0024,0.0001,100.0,518.67,642.75,1591.81,1418.45,14.62,21.61,553.5,2388.15,9050.99,1.3,47.57,521.75,2388.1,8132.67,8.4321,0.03,394,2388,100.0,38.84,23.2586,336
56,27,-0.0009,0.0003,100.0,518.67,643.2,1594.66,1400.57,14.62,21.61,553.1,2388.13,9051.74,1.3,47.59,521.27,2388.13,8132.91,8.43,0.03,395,2388,100.0,38.78,23.313,335
56,28,0.0017,-0.0004,100.0,518.67,642.17,1592.05,1410.47,14.62,21.61,553.06,2388.17,9051.2,1.3,47.52,521.51,2388.09,8133.85,8.4428,0.03,394,2388,100.0,38.87,23.2896,334
56,29,-0.0016,-0.0001,100.0,518.67,642.88,1593.33,1403.53,14.62,21.61,553.61,2388.14,9050.7,1.3,47.44,522.01,2388.05,8133.93,8.4591,0.03,393,2388,100.0,38.93,23.3212,333
56,30,-0.0012,0.0001,100.0,518.67,642.54,1590.92,1409.46,14.62,21.61,553.42,2388.11,9053.73,1.3,47.45,521.71,2388.07,8131.46,8.4609,0.03,393,2388,100.0,38.96,23.3234,332
56,31,0.0012,0.0003,100.0,518.67,642.62,1589.65,1411.89,14.62,21.61,552.94,2388.13,9053.23,1.3,47.77,521.76,2388.15,8134.64,8.4368,0.03,394,2388,100.0,38.73,23.2379,331
56,32,-0.0013,0.0002,100.0,518.67,642.56,1589.25,1409.01,14.62,21.61,553.1,2388.13,9048.98,1.3,47.59,521.2,2388.17,8131.66,8.4544,0.03,394,2388,100.0,38.82,23.4416,330
56,33,0.0,-0.0004,100.0,518.67,642.71,1593.05,1414.89,14.62,21.61,552.73,2388.09,9053.68,1.3,47.49,521.16,2388.1,8132.39,8.4181,0.03,394,2388,100.0,38.78,23.2514,329
56,34,-0.0003,-0.0003,100.0,518.67,642.21,1594.65,1414.14,14.62,21.61,552.92,2388.13,9047.1,1.3,47.56,521.27,2388.14,8126.39,8.454,0.03,393,2388,100.0,38.78,23.3502,328
56,35,0.0021,0.0004,100.0,518.67,642.42,1589.81,1407.29,14.62,21.61,553.29,2388.06,9050.06,1.3,47.47,521.72,2388.11,8127.01,8.4638,0.03,394,2388,100.0,38.82,23.375,327
56,36,0.0021,0.0005,100.0,518.67,642.3,1585.1,1401.82,14.62,21.61,553.66,2388.11,9052.15,1.3,47.44,520.77,2388.07,8133.22,8.4298,0.03,393,2388,100.0,38.78,23.2955,326
56,37,-0.0041,-0.0001,100.0,518.67,642.41,1591.27,1406.48,14.62,21.61,553.1,2388.11,9051.75,1.3,47.56,521.54,2388.12,8130.73,8.4733,0.03,393,2388,100.0,38.7,23.1426,325
56,38,-0.0045,0.0005,100.0,518.67,642.77,1595.03,1404.82,14.62,21.61,553.83,2388.11,9050.45,1.3,47.67,521.23,2388.16,8134.74,8.4415,0.03,393,2388,100.0,38.76,23.2404,324
56,39,0.0017,-0.0004,100.0,518.67,641.91,1592.36,1410.69,14.62,21.61,553.56,2388.18,9054.03,1.3,47.48,521.38,2388.11,8133.76,8.4167,0.03,394,2388,100.0,38.83,23.3242,323
56,40,-0.001,0.0005,100.0,518.67,642.53,1588.66,1411.38,14.62,21.61,553.04,2388.13,9054.91,1.3,47.45,521.78,2388.12,8132.67,8.4609,0.03,393,2388,100.0,38.76,23.3385,322
56,41,-0.0047,0.0001,100.0,518.67,642.27,1595.57,1410.19,14.62,21.61,554.25,2388.15,9048.6,1.3,47.45,521.71,2388.11,8130.79,8.4325,0.03,392,2388,100.0,38.89,23.3159,321
56,42,-0.0009,0.0002,100.0,518.67,643.1,1595.98,1408.09,14.62,21.61,553.46,2388.14,9049.36,1.3,47.45,521.43,2388.09,8127.29,8.4744,0.03,392,2388,100.0,38.84,23.3908,320
56,43,-0.0013,-0.0004,100.0,518.67,642.51,1588.29,1408.08,14.62,21.61,553.41,2388.09,9053.96,1.3,47.52,521.74,2388.07,8130.39,8.4427,0.03,392,2388,100.0,38.92,23.2327,319
56,44,-0.001,-0.0001,100.0,518.67,642.36,1583.49,1405.88,14.62,21.61,552.75,2388.11,9044.92,1.3,47.49,521.63,2388.16,8133.55,8.4364,0.03,392,2388,100.0,38.82,23.2695,318
56,45,0.0001,0.0001,100.0,518.67,642.55,1586.54,1410.75,14.62,21.61,553.51,2388.14,9054.16,1.3,47.46,521.33,2388.16,8132.21,8.4138,0.03,392,2388,100.0,38.86,23.1958,317
56,46,0.0014,-0.0003,100.0,518.67,642.55,1593.62,1412.19,14.62,21.61,552.96,2388.07,9051.69,1.3,47.44,521.64,2388.09,8129.02,8.4137,0.03,394,2388,100.0,38.93,23.3222,316
56,47,0.0071,0.0001,100.0,518.67,642.34,1591.89,1408.24,14.62,21.61,553.49,2388.12,9052.12,1.3,47.65,521.76,2388.16,8130.56,8.4404,0.03,394,2388,100.0,38.7,23.2987,315
56,48,-0.0017,-0.0002,100.0,518.67,642.37,1587.48,1408.37,14.62,21.61,553.9,2388.13,9056.36,1.3,47.43,521.11,2388.19,8133.99,8.4535,0.03,394,2388,100.0,38.89,23.2669,314
56,49,-0.0031,0.0002,100.0,518.67,643.3,1589.21,1412.02,14.62,21.61,552.32,2388.12,9059.76,1.3,47.68,521.06,2388.06,8129.19,8.4649,0.03,393,2388,100.0,38.83,23.3571,313
56,50,0.0016,0.0001,100.0,518.67,643.1,1595.74,1413.06,14.62,21.61,553.06,2388.09,9046.81,1.3,47.62,520.93,2388.08,8128.46,8.4692,0.03,393,2388,100.0,38.59,23.3578,312
56,51,0.0051,-0.0005,100.0,518.67,642.27,1587.17,1410.29,14.62,21.61,552.65,2388.15,9054.91,1.3,47.58,520.96,2388.15,8126.48,8.4308,0.03,393,2388,100.0,38.77,23.4247,311
56,52,0.0056,0.0001,100.0,518.67,642.7,1585.22,1416.97,14.62,21.61,553.44,2388.12,9054.7,1.3,47.66,521.69,2388.14,8133.63,8.4356,0.03,394,2388,100.0,38.99,23.3688,310
56,53,0.0026,0.0005,100.0,518.67,642.25,1590.36,1417.72,14.62,21.61,553.58,2388.1,9045.18,1.3,47.42,521.92,2388.14,8132.68,8.4243,0.03,392,2388,100.0,38.83,23.2954,309
56,54,0.0004,0.0001,100.0,518.67,642.45,1596.33,1406.14,14.62,21.61,552.79,2388.13,9051.32,1.3,47.45,520.94,2388.11,8132.11,8.4603,0.03,392,2388,100.0,38.78,23.2758,308
56,55,-0.0002,0.0004,100.0,518.67,642.74,1597.18,1410.4,14.62,21.61,552.97,2388.05,9054.61,1.3,47.67,521.5,2388.12,8138.66,8.4398,0.03,392,2388,100.0,38.81,23.3173,307
56,56,-0.0027,0.0003,100.0,518.67,642.13,1595.68,1403.98,14.62,21.61,552.62,2388.12,9054.8,1.3,47.61,521.06,2388.15,8135.45,8.4402,0.03,393,2388,100.0,38.93,23.2629,306
56,57,0.0016,0.0005,100.0,518.67,642.85,1590.98,1404.34,14.62,21.61,553.43,2388.14,9049.18,1.3,47.41,521.19,2388.08,8131.71,8.3705,0.03,392,2388,100.0,38.72,23.3249,305
56,58,-0.0001,0.0001,100.0,518.67,642.63,1589.69,1406.58,14.62,21.61,552.93,2388.15,9055.06,1.3,47.49,521.41,2388.14,8132.03,8.4663,0.03,394,2388,100.0,38.66,23.1991,304
56,59,0.0032,-0.0,100.0,518.67,642.67,1591.73,1408.07,14.62,21.61,553.29,2388.12,9053.23,1.3,47.52,521.38,2388.09,8137.93,8.4299,0.03,392,2388,100.0,38.9,23.3468,303
56,60,0.0047,0.0003,100.0,518.67,642.96,1584.03,1407.94,14.62,21.61,553.06,2388.17,9052.92,1.3,47.54,521.2,2388.04,8134.21,8.471,0.03,392,2388,100.0,38.77,23.343,302
56,61,0.0011,-0.0,100.0,518.67,642.44,1595.28,1413.33,14.62,21.61,553.16,2388.13,9051.96,1.3,47.56,521.13,2388.09,8136.16,8.4506,0.03,393,2388,100.0,38.68,23.3268,301
56,62,0.0023,0.0004,100.0,518.67,643.09,1583.97,1408.41,14.62,21.61,552.28,2388.13,9053.24,1.3,47.22,521.44,2388.13,8133.32,8.448,0.03,395,2388,100.0,38.83,23.2941,300
56,63,-0.0056,-0.0003,100.0,518.67,642.61,1598.75,1406.8,14.62,21.61,553.2,2388.12,9049.57,1.3,47.61,520.88,2388.13,8139.35,8.4373,0.03,393,2388,100.0,38.72,23.3386,299
56,64,-0.0028,0.0002,100.0,518.67,642.67,1590.19,1410.59,14.62,21.61,553.43,2388.08,9055.19,1.3,47.63,521.49,2388.13,8133.93,8.4326,0.03,392,2388,100.0,38.62,23.2797,298
